coverages,resource_id,date_last_updated,bag_url,science_metadata_url,creator,resource_map_url,immutable,resource_title,shareable,discoverable,published,date_created,resource_url,public,resource_type
[],36d405936edd4f3d83f92332cdfc15c4,11-16-2017,http://www.hydroshare.org/django_irods/download/bags/36d405936edd4f3d83f92332cdfc15c4.zip,http://www.hydroshare.org/hsapi/resource/36d405936edd4f3d83f92332cdfc15c4/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/36d405936edd4f3d83f92332cdfc15c4/map/,False,Input-files for TOPNET model for SantaCruz_tonet,True,True,False,11-16-2017,http://www.hydroshare.org/resource/36d405936edd4f3d83f92332cdfc15c4/,True,GenericResource
[],51d6f84fc256435d80d8372ab9acf604,11-16-2017,http://www.hydroshare.org/django_irods/download/bags/51d6f84fc256435d80d8372ab9acf604.zip,http://www.hydroshare.org/hsapi/resource/51d6f84fc256435d80d8372ab9acf604/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/51d6f84fc256435d80d8372ab9acf604/map/,False,This is terrain files prepared using HydroTops for  SantaCruzdemo,True,True,False,11-16-2017,http://www.hydroshare.org/resource/51d6f84fc256435d80d8372ab9acf604/,True,GenericResource
"[{u'type': u'period', u'value': {u'start': u'2011-01-01', u'end': u'2012-01-01'}}, {u'type': u'box', u'value': {u'northlimit': 49.3983, u'projection': u'WGS 84 EPSG:4326', u'name': u'United States', u'units': u'Decimal degrees', u'southlimit': 28.4805, u'eastlimit': -65.8984, u'westlimit': -124.9609}}]",0e6c5fb604b044b6b6f3804f906753cc,11-16-2017,http://www.hydroshare.org/django_irods/download/bags/0e6c5fb604b044b6b6f3804f906753cc.zip,http://www.hydroshare.org/hsapi/resource/0e6c5fb604b044b6b6f3804f906753cc/scimeta/,topkapi app,http://www.hydroshare.org/hsapi/resource/0e6c5fb604b044b6b6f3804f906753cc/map/,False,HydroTOP,True,True,False,11-16-2017,http://www.hydroshare.org/resource/0e6c5fb604b044b6b6f3804f906753cc/,True,ModelProgramResource
[],85d748b99ff147acb43362ea2a57053d,11-16-2017,http://www.hydroshare.org/django_irods/download/bags/85d748b99ff147acb43362ea2a57053d.zip,http://www.hydroshare.org/hsapi/resource/85d748b99ff147acb43362ea2a57053d/scimeta/,Prasanna Dahal,http://www.hydroshare.org/hsapi/resource/85d748b99ff147acb43362ea2a57053d/map/,False,This is terrain files prepared using HydroTops for  SantaCruzdemo,True,True,False,11-16-2017,http://www.hydroshare.org/resource/85d748b99ff147acb43362ea2a57053d/,True,GenericResource
"[{u'type': u'period', u'value': {u'start': u'2003-09-18', u'end': u'2003-09-20'}}, {u'type': u'box', u'value': {u'northlimit': 38.538, u'projection': u'WGS 84 EPSG:4326', u'name': u'Rapidan River near Ruckersville, Virginia', u'units': u'Decimal degrees', u'southlimit': 38.2775, u'eastlimit': -78.2316, u'westlimit': -78.5117}}]",e08ba67edd184033b3c44a92fc62cd3e,11-21-2017,http://www.hydroshare.org/django_irods/download/bags/e08ba67edd184033b3c44a92fc62cd3e.zip,http://www.hydroshare.org/hsapi/resource/e08ba67edd184033b3c44a92fc62cd3e/scimeta/,YOUNGDON CHOI,http://www.hydroshare.org/hsapi/resource/e08ba67edd184033b3c44a92fc62cd3e/map/,False,"Rapidan River near Ruckersville, Virginia",True,True,False,11-16-2017,http://www.hydroshare.org/resource/e08ba67edd184033b3c44a92fc62cd3e/,True,ModelInstanceResource
[],95a2622ee76247d58af2d8d7aa8ac64d,11-21-2017,http://www.hydroshare.org/django_irods/download/bags/95a2622ee76247d58af2d8d7aa8ac64d.zip,http://www.hydroshare.org/hsapi/resource/95a2622ee76247d58af2d8d7aa8ac64d/scimeta/,Linnea Saby,http://www.hydroshare.org/hsapi/resource/95a2622ee76247d58af2d8d7aa8ac64d/map/,False,Rapidan River Subbasin (UVA CE-6230),True,True,False,11-16-2017,http://www.hydroshare.org/resource/95a2622ee76247d58af2d8d7aa8ac64d/,True,ModelInstanceResource
"[{u'type': u'box', u'value': {u'northlimit': 38.3939, u'projection': u'WGS 84 EPSG:4326', u'name': u'Rapidan River Basin', u'units': u'Decimal degrees', u'southlimit': 38.2436, u'eastlimit': -78.2855, u'westlimit': -78.4997}}]",659afefc7f5843ee90731b9fdf053b45,11-16-2017,http://www.hydroshare.org/django_irods/download/bags/659afefc7f5843ee90731b9fdf053b45.zip,http://www.hydroshare.org/hsapi/resource/659afefc7f5843ee90731b9fdf053b45/scimeta/,Jeff Bennett,http://www.hydroshare.org/hsapi/resource/659afefc7f5843ee90731b9fdf053b45/map/,False,Rapidan River Basin - Calibrated to May 2017 Storm,True,True,False,11-16-2017,http://www.hydroshare.org/resource/659afefc7f5843ee90731b9fdf053b45/,True,ModelInstanceResource
"[{u'type': u'box', u'value': {u'northlimit': 38.4423, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 38.2872, u'eastlimit': -78.2635, u'westlimit': -78.4846}}]",952e062d1a2e498cbbdf2ae1ef5c2eae,11-17-2017,http://www.hydroshare.org/django_irods/download/bags/952e062d1a2e498cbbdf2ae1ef5c2eae.zip,http://www.hydroshare.org/hsapi/resource/952e062d1a2e498cbbdf2ae1ef5c2eae/scimeta/,Benjamin Perdue,http://www.hydroshare.org/hsapi/resource/952e062d1a2e498cbbdf2ae1ef5c2eae/map/,False,HEC-HMS model for the Rivanna River Watershed,True,True,False,11-17-2017,http://www.hydroshare.org/resource/952e062d1a2e498cbbdf2ae1ef5c2eae/,True,ModelInstanceResource
[],ebda23b9e6054f5d8e6dc1ddb1594d26,11-18-2017,http://www.hydroshare.org/django_irods/download/bags/ebda23b9e6054f5d8e6dc1ddb1594d26.zip,http://www.hydroshare.org/hsapi/resource/ebda23b9e6054f5d8e6dc1ddb1594d26/scimeta/,Prasanna Dahal,http://www.hydroshare.org/hsapi/resource/ebda23b9e6054f5d8e6dc1ddb1594d26/map/,False,This is terrain files prepared using HydroTops for  BagmatiRiverterrainAnalysis,True,True,False,11-18-2017,http://www.hydroshare.org/resource/ebda23b9e6054f5d8e6dc1ddb1594d26/,True,GenericResource
[],485ec2d88ce8443a89ab6baea4dc7f18,11-23-2017,http://www.hydroshare.org/django_irods/download/bags/485ec2d88ce8443a89ab6baea4dc7f18.zip,http://www.hydroshare.org/hsapi/resource/485ec2d88ce8443a89ab6baea4dc7f18/scimeta/,Curtis Rae,http://www.hydroshare.org/hsapi/resource/485ec2d88ce8443a89ab6baea4dc7f18/map/,False,Hinkson Creek Watershed Model,True,True,False,11-20-2017,http://www.hydroshare.org/resource/485ec2d88ce8443a89ab6baea4dc7f18/,True,ModelProgramResource
"[{u'type': u'period', u'value': {u'start': u'2014-10-01', u'end': u'2016-09-30'}}, {u'type': u'point', u'value': {u'units': u'Decimal degrees', u'east': -81.72384, u'north': 34.60712, u'name': u'Calhoun CZO Research Area 1 (Union County, SC, USA)', u'projection': u'WGS 84 EPSG:4326'}}]",9b2a6c9e66c84380b0bfe34e435a0e0f,11-21-2017,http://www.hydroshare.org/django_irods/download/bags/9b2a6c9e66c84380b0bfe34e435a0e0f.zip,http://www.hydroshare.org/hsapi/resource/9b2a6c9e66c84380b0bfe34e435a0e0f/scimeta/,John McDevitt Mallard,http://www.hydroshare.org/hsapi/resource/9b2a6c9e66c84380b0bfe34e435a0e0f/map/,False,"Calhoun CZO Precipitation, Water Years 2015-2016",True,True,False,11-20-2017,http://www.hydroshare.org/resource/9b2a6c9e66c84380b0bfe34e435a0e0f/,True,GenericResource
"[{u'type': u'point', u'value': {u'units': u'Decimal degrees', u'east': -78.3765, u'north': 38.2641, u'name': u'Ruckersville, VA', u'projection': u'WGS 84 EPSG:4326'}}]",59d18930a55d4b06b96739e289c50c46,11-21-2017,http://www.hydroshare.org/django_irods/download/bags/59d18930a55d4b06b96739e289c50c46.zip,http://www.hydroshare.org/hsapi/resource/59d18930a55d4b06b96739e289c50c46/scimeta/,Helena Nicholakos,http://www.hydroshare.org/hsapi/resource/59d18930a55d4b06b96739e289c50c46/map/,False,"HEC-HMS Runoff Model of Rapidan River watershed near Ruckersville, VA",True,True,False,11-21-2017,http://www.hydroshare.org/resource/59d18930a55d4b06b96739e289c50c46/,True,ModelInstanceResource
"[{u'type': u'box', u'value': {u'northlimit': 38.5288, u'projection': u'WGS 84 EPSG:4326', u'name': u'Rapidan River Watershed', u'units': u'Decimal degrees', u'southlimit': 38.2856, u'eastlimit': -78.2625, u'westlimit': -78.5536}}]",b5d55f69457e460fbf881b56e1a5a7ca,11-21-2017,http://www.hydroshare.org/django_irods/download/bags/b5d55f69457e460fbf881b56e1a5a7ca.zip,http://www.hydroshare.org/hsapi/resource/b5d55f69457e460fbf881b56e1a5a7ca/scimeta/,Benjamin Bowes,http://www.hydroshare.org/hsapi/resource/b5d55f69457e460fbf881b56e1a5a7ca/map/,False,Rapidan River Watershed,True,True,False,11-21-2017,http://www.hydroshare.org/resource/b5d55f69457e460fbf881b56e1a5a7ca/,False,ModelInstanceResource
"[{u'type': u'box', u'value': {u'northlimit': 38.347, u'projection': u'WGS 84 EPSG:4326', u'name': u'Rapidan River, Virginia', u'units': u'Decimal degrees', u'southlimit': 38.2177, u'eastlimit': -78.2281, u'westlimit': -78.4142}}]",7c90199ee71b4c3b90b311f16b871b62,11-21-2017,http://www.hydroshare.org/django_irods/download/bags/7c90199ee71b4c3b90b311f16b871b62.zip,http://www.hydroshare.org/hsapi/resource/7c90199ee71b4c3b90b311f16b871b62/scimeta/,J Marie Benavides,http://www.hydroshare.org/hsapi/resource/7c90199ee71b4c3b90b311f16b871b62/map/,False,"HEC-HMS 4.2.1 Model for Rapidan River Watershed, VA",True,True,False,11-21-2017,http://www.hydroshare.org/resource/7c90199ee71b4c3b90b311f16b871b62/,True,ModelInstanceResource
[],39be8409cacf452d86d6cbd4b3488975,11-21-2017,http://www.hydroshare.org/django_irods/download/bags/39be8409cacf452d86d6cbd4b3488975.zip,http://www.hydroshare.org/hsapi/resource/39be8409cacf452d86d6cbd4b3488975/scimeta/,John Bowers,http://www.hydroshare.org/hsapi/resource/39be8409cacf452d86d6cbd4b3488975/map/,False,HEC-HMS Model for Watershed Feeding USGS 01665500,True,True,False,11-21-2017,http://www.hydroshare.org/resource/39be8409cacf452d86d6cbd4b3488975/,True,CompositeResource
"[{u'type': u'point', u'value': {u'units': u'Decimal degrees', u'east': -78.34028, u'north': 38.28056, u'projection': u'WGS 84 EPSG:4326', u'name': u'Ruckersville, VA'}}]",2e0821c5140b4e34a93486aec90fee7c,11-22-2017,http://www.hydroshare.org/django_irods/download/bags/2e0821c5140b4e34a93486aec90fee7c.zip,http://www.hydroshare.org/hsapi/resource/2e0821c5140b4e34a93486aec90fee7c/scimeta/,Faria Zahura,http://www.hydroshare.org/hsapi/resource/2e0821c5140b4e34a93486aec90fee7c/map/,True,HEC-HMS Modeling for Ruckersville Watershed,False,True,True,11-21-2017,http://www.hydroshare.org/resource/2e0821c5140b4e34a93486aec90fee7c/,True,ModelProgramResource
"[{u'type': u'box', u'value': {u'northlimit': 38.4208, u'projection': u'WGS 84 EPSG:4326', u'name': u'Rapidan river', u'units': u'Decimal degrees', u'southlimit': 38.2495, u'eastlimit': -78.3023, u'westlimit': -78.5062}}]",416ec6e8ecbf4bb79d39f0223110c7f8,11-21-2017,http://www.hydroshare.org/django_irods/download/bags/416ec6e8ecbf4bb79d39f0223110c7f8.zip,http://www.hydroshare.org/hsapi/resource/416ec6e8ecbf4bb79d39f0223110c7f8/scimeta/,Alex Chen,http://www.hydroshare.org/hsapi/resource/416ec6e8ecbf4bb79d39f0223110c7f8/map/,False,"Watershed runoff modeling for USGS station ""Rapidan river near Ruckersville""",True,True,False,11-21-2017,http://www.hydroshare.org/resource/416ec6e8ecbf4bb79d39f0223110c7f8/,True,ModelInstanceResource
"[{u'type': u'box', u'value': {u'northlimit': 38.4735, u'projection': u'WGS 84 EPSG:4326', u'name': u'Rapidan River', u'units': u'Decimal degrees', u'southlimit': 38.2538, u'eastlimit': -78.2549, u'westlimit': -78.5014}}]",16a8beeec8b549b4b1c962913aadde59,11-21-2017,http://www.hydroshare.org/django_irods/download/bags/16a8beeec8b549b4b1c962913aadde59.zip,http://www.hydroshare.org/hsapi/resource/16a8beeec8b549b4b1c962913aadde59/scimeta/,Iman Maghami,http://www.hydroshare.org/hsapi/resource/16a8beeec8b549b4b1c962913aadde59/map/,False,HEC-HMS Model for Rapidan River Watershed ,True,True,False,11-21-2017,http://www.hydroshare.org/resource/16a8beeec8b549b4b1c962913aadde59/,True,ModelInstanceResource
[],f340e255d26246a0acd99097799d46c9,11-21-2017,http://www.hydroshare.org/django_irods/download/bags/f340e255d26246a0acd99097799d46c9.zip,http://www.hydroshare.org/hsapi/resource/f340e255d26246a0acd99097799d46c9/scimeta/,Erica Loudermilk,http://www.hydroshare.org/hsapi/resource/f340e255d26246a0acd99097799d46c9/map/,False,"Rapidan River Watershed near Ruckersville, VA",True,True,False,11-21-2017,http://www.hydroshare.org/resource/f340e255d26246a0acd99097799d46c9/,True,CompositeResource
[],261601bf5b654826be2fbf2f9574729f,11-21-2017,http://www.hydroshare.org/django_irods/download/bags/261601bf5b654826be2fbf2f9574729f.zip,http://www.hydroshare.org/hsapi/resource/261601bf5b654826be2fbf2f9574729f/scimeta/,Md Sabit,http://www.hydroshare.org/hsapi/resource/261601bf5b654826be2fbf2f9574729f/map/,False,"Estimating runoff at Ruckersville, VA using HEC-HMS, calibrating and validating the model",True,True,False,11-21-2017,http://www.hydroshare.org/resource/261601bf5b654826be2fbf2f9574729f/,True,CompositeResource
"[{u'type': u'point', u'value': {u'units': u'Decimal degrees', u'east': -78.3403, u'north': 38.2806, u'name': u'Ruckersville, VA', u'projection': u'WGS 84 EPSG:4326'}}]",24128378656f467bad4ad5b32a79d56e,11-21-2017,http://www.hydroshare.org/django_irods/download/bags/24128378656f467bad4ad5b32a79d56e.zip,http://www.hydroshare.org/hsapi/resource/24128378656f467bad4ad5b32a79d56e/scimeta/,Faria Zahura,http://www.hydroshare.org/hsapi/resource/24128378656f467bad4ad5b32a79d56e/map/,False,"Hydrologic Model for Rapidian River near Ruckersville, VA",True,True,False,11-21-2017,http://www.hydroshare.org/resource/24128378656f467bad4ad5b32a79d56e/,True,ModelInstanceResource
"[{u'type': u'box', u'value': {u'northlimit': 30.1623230543248, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 29.50025209413407, u'eastlimit': -97.44182761259479, u'westlimit': -98.71084148153477}}]",142ff904212144c2842abba738de8d14,11-22-2017,http://www.hydroshare.org/django_irods/download/bags/142ff904212144c2842abba738de8d14.zip,http://www.hydroshare.org/hsapi/resource/142ff904212144c2842abba738de8d14/scimeta/,Dave Tarboton,http://www.hydroshare.org/hsapi/resource/142ff904212144c2842abba738de8d14/map/,False,SanMarcosFlowline,True,True,False,11-22-2017,http://www.hydroshare.org/resource/142ff904212144c2842abba738de8d14/,True,GeographicFeatureResource
[],571afcb0bbd14df995db3c472ca9dd3d,11-22-2017,http://www.hydroshare.org/django_irods/download/bags/571afcb0bbd14df995db3c472ca9dd3d.zip,http://www.hydroshare.org/hsapi/resource/571afcb0bbd14df995db3c472ca9dd3d/scimeta/,Megan Fork,http://www.hydroshare.org/hsapi/resource/571afcb0bbd14df995db3c472ca9dd3d/map/,False,C budget and event-scale fluxes of DOC and TDN in urban engineered headwaters,True,True,False,11-22-2017,http://www.hydroshare.org/resource/571afcb0bbd14df995db3c472ca9dd3d/,False,CompositeResource
[],73c8eabdc270480eadaf8ecd8d245a2c,11-22-2017,http://www.hydroshare.org/django_irods/download/bags/73c8eabdc270480eadaf8ecd8d245a2c.zip,http://www.hydroshare.org/hsapi/resource/73c8eabdc270480eadaf8ecd8d245a2c/scimeta/,Christina Bandaragoda,http://www.hydroshare.org/hsapi/resource/73c8eabdc270480eadaf8ecd8d245a2c/map/,False,Infrastructure for Lowering the Barrier to Computational Modeling of the Earth Surface,True,True,False,11-22-2017,http://www.hydroshare.org/resource/73c8eabdc270480eadaf8ecd8d245a2c/,True,GenericResource
[],bd5e1952b73c42f8893c8a3f769de822,11-29-2017,http://www.hydroshare.org/django_irods/download/bags/bd5e1952b73c42f8893c8a3f769de822.zip,http://www.hydroshare.org/hsapi/resource/bd5e1952b73c42f8893c8a3f769de822/scimeta/,Tyler Munk,http://www.hydroshare.org/hsapi/resource/bd5e1952b73c42f8893c8a3f769de822/map/,False,Logan Canyon Runoff Factors,True,True,False,11-27-2017,http://www.hydroshare.org/resource/bd5e1952b73c42f8893c8a3f769de822/,True,CompositeResource
[],3386b3136f514757b40a6cfbadfac91f,11-28-2017,http://www.hydroshare.org/django_irods/download/bags/3386b3136f514757b40a6cfbadfac91f.zip,http://www.hydroshare.org/hsapi/resource/3386b3136f514757b40a6cfbadfac91f/scimeta/,Mary Lawrence,http://www.hydroshare.org/hsapi/resource/3386b3136f514757b40a6cfbadfac91f/map/,False,Rapidan River,True,True,False,11-28-2017,http://www.hydroshare.org/resource/3386b3136f514757b40a6cfbadfac91f/,True,ModelInstanceResource
[],8ec3822f5a284329804e81a4fbc6ff41,11-28-2017,http://www.hydroshare.org/django_irods/download/bags/8ec3822f5a284329804e81a4fbc6ff41.zip,http://www.hydroshare.org/hsapi/resource/8ec3822f5a284329804e81a4fbc6ff41/scimeta/,Jennifer McIntosh,http://www.hydroshare.org/hsapi/resource/8ec3822f5a284329804e81a4fbc6ff41/map/,False,"Groundwater and gas chemistry and isotope data from coal beds in the Powder River Basin, Wyoming and Montana",True,True,False,11-28-2017,http://www.hydroshare.org/resource/8ec3822f5a284329804e81a4fbc6ff41/,True,GenericResource
[],58735a35f51f44b19dee8d3296abd067,11-29-2017,http://www.hydroshare.org/django_irods/download/bags/58735a35f51f44b19dee8d3296abd067.zip,http://www.hydroshare.org/hsapi/resource/58735a35f51f44b19dee8d3296abd067/scimeta/,Tyler Munk,http://www.hydroshare.org/hsapi/resource/58735a35f51f44b19dee8d3296abd067/map/,False,Logan Canyon Presentation,True,True,False,11-29-2017,http://www.hydroshare.org/resource/58735a35f51f44b19dee8d3296abd067/,True,CompositeResource
[],d1dd92c3bb6c498dab03bbdf93d13469,12-01-2017,http://www.hydroshare.org/django_irods/download/bags/d1dd92c3bb6c498dab03bbdf93d13469.zip,http://www.hydroshare.org/hsapi/resource/d1dd92c3bb6c498dab03bbdf93d13469/scimeta/,Zhihao Yuan,http://www.hydroshare.org/hsapi/resource/d1dd92c3bb6c498dab03bbdf93d13469/map/,False,MODFLOW-SciUnit-mod,True,True,False,12-01-2017,http://www.hydroshare.org/resource/d1dd92c3bb6c498dab03bbdf93d13469/,True,GenericResource
[],9b30634e2c234253a2f82cdcedf0713d,12-05-2017,http://www.hydroshare.org/django_irods/download/bags/9b30634e2c234253a2f82cdcedf0713d.zip,http://www.hydroshare.org/hsapi/resource/9b30634e2c234253a2f82cdcedf0713d/scimeta/,liza brazil,http://www.hydroshare.org/hsapi/resource/9b30634e2c234253a2f82cdcedf0713d/map/,False,Demo: View Spatial Data,True,True,False,12-05-2017,http://www.hydroshare.org/resource/9b30634e2c234253a2f82cdcedf0713d/,True,CompositeResource
"[{u'type': u'box', u'value': {u'northlimit': 37.9695, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 37.2626, u'eastlimit': -107.515, u'westlimit': -108.0505}}, {u'type': u'period', u'value': {u'start': u'10/01/2009', u'end': u'09/30/2010'}}]",1235c26fc4d04b2e987f7b3ed8515840,12-06-2017,http://www.hydroshare.org/django_irods/download/bags/1235c26fc4d04b2e987f7b3ed8515840.zip,http://www.hydroshare.org/hsapi/resource/1235c26fc4d04b2e987f7b3ed8515840/scimeta/,Tian Gan,http://www.hydroshare.org/hsapi/resource/1235c26fc4d04b2e987f7b3ed8515840/map/,False,UEB snowmelt simulation for Animas watershed,True,True,False,12-06-2017,http://www.hydroshare.org/resource/1235c26fc4d04b2e987f7b3ed8515840/,True,ModelInstanceResource
[],a003701d12a043879dcd107a381fa2ac,12-07-2017,http://www.hydroshare.org/django_irods/download/bags/a003701d12a043879dcd107a381fa2ac.zip,http://www.hydroshare.org/hsapi/resource/a003701d12a043879dcd107a381fa2ac/scimeta/,,http://www.hydroshare.org/hsapi/resource/a003701d12a043879dcd107a381fa2ac/map/,False,Snow Inspector App,True,True,False,12-07-2017,http://www.hydroshare.org/resource/a003701d12a043879dcd107a381fa2ac/,True,ToolResource
[],1b9cc60d98984f9daac005d611437231,12-07-2017,http://www.hydroshare.org/django_irods/download/bags/1b9cc60d98984f9daac005d611437231.zip,http://www.hydroshare.org/hsapi/resource/1b9cc60d98984f9daac005d611437231/scimeta/,,http://www.hydroshare.org/hsapi/resource/1b9cc60d98984f9daac005d611437231/map/,False,EPA WATERS Services App,True,True,False,12-07-2017,http://www.hydroshare.org/resource/1b9cc60d98984f9daac005d611437231/,True,ToolResource
